userName,content,score,at,label_num,label,text_Clean,text_Normalization,text_StopWord,text_Tokenization,text_Stemmindo,text_String
Pengguna Google,tolong lebih dibnyk in promo² nya min🤩 sama tolong adain fitur jemput sendiri ke resto dong minn🙏🙏,5,2025-04-20 11:18:19,1,positive,tolong lebih dibnyk in promo² nya min sama tolong adain fitur jemput sendiri ke resto dong minn,tolong lebih dibnyk in promo² nya min sama tolong adain fitur jemput sendiri ke resto dong minn,tolong dibnyk in promo² min tolong adain fitur jemput resto minn,"['tolong', 'dibnyk', 'in', 'promo', 'min', 'tolong', 'adain', 'fitur', 'jemput', 'resto', 'minn']","['tolong', 'dibnyk', 'in', 'promo', 'min', 'tolong', 'adain', 'fitur', 'jemput', 'resto', 'minn']",tolong dibnyk promo tolong adain fitur jemput resto minn
Pengguna Google,"masa iya mendukung pelanggaran lalu lintas, wkwkkw",1,2025-04-20 11:10:31,-1,negative,masa iya mendukung pelanggaran lalu lintas wkwkkw,masa iya mendukung pelanggaran lalu lintas wkwkkw,iya mendukung pelanggaran lintas wkwkkw,"['iya', 'mendukung', 'pelanggaran', 'lintas', 'wkwkkw']","['iya', 'dukung', 'langgar', 'lintas', 'wkwkkw']",dukung langgar lintas wkwkkw
Pengguna Google,mantap gojek sangat membantu,5,2025-04-20 11:08:41,1,positive,mantap gojek sangat membantu,mantap gojek sangat membantu,mantap gojek membantu,"['mantap', 'gojek', 'membantu']","['mantap', 'gojek', 'bantu']",mantap gojek bantu
Pengguna Google,gojek motor selalu ok pokoke,5,2025-04-20 11:05:52,1,positive,gojek motor selalu ok pokoke,gojek motor selalu ok pokoke,gojek motor ok pokoke,"['gojek', 'motor', 'ok', 'pokoke']","['gojek', 'motor', 'ok', 'pokoke']",gojek motor pokoke
Pengguna Google,ok,5,2025-04-20 11:02:50,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,"sangat baik,👍🫰",5,2025-04-20 11:01:51,1,positive,sangat baik,sangat baik,,[],[],
Pengguna Google,puas sekali,5,2025-04-20 10:57:46,1,positive,puas sekali,puas sekali,puas,['puas'],['puas'],puas
Pengguna Google,"Melegalkan Pelanggaran Lalu Lintas, Driver yg taat aturan malah di suspend. memalukan !!!!",1,2025-04-20 10:55:38,-1,negative,melegalkan pelanggaran lalu lintas driver yg taat aturan malah di suspend memalukan,melegalkan pelanggaran lalu lintas driver yang taat aturan malah di suspend memalukan,melegalkan pelanggaran lintas driver taat aturan suspend memalukan,"['melegalkan', 'pelanggaran', 'lintas', 'driver', 'taat', 'aturan', 'suspend', 'memalukan']","['legal', 'langgar', 'lintas', 'driver', 'taat', 'atur', 'suspend', 'malu']",legal langgar lintas driver taat atur suspend malu
Pengguna Google,yang penting kenyamanan..,5,2025-04-20 10:55:32,1,positive,yang penting kenyamanan,yang penting kenyamanan,kenyamanan,['kenyamanan'],['nyaman'],nyaman
Pengguna Google,APLIKASI YANG SANGAT MENDUKUNG PERBUATAN MELANGGAR ATURAN LALU LINTAS ...,1,2025-04-20 10:50:59,-1,negative,aplikasi yang sangat mendukung perbuatan melanggar aturan lalu lintas,aplikasi yang sangat mendukung perbuatan melanggar aturan lalu lintas,aplikasi mendukung perbuatan melanggar aturan lintas,"['aplikasi', 'mendukung', 'perbuatan', 'melanggar', 'aturan', 'lintas']","['aplikasi', 'dukung', 'buat', 'langgar', 'atur', 'lintas']",aplikasi dukung buat langgar atur lintas
Pengguna Google,sadis ongkosnya,5,2025-04-20 10:33:52,1,positive,sadis ongkosnya,sadis ongkosnya,sadis ongkosnya,"['sadis', 'ongkosnya']","['sadis', 'ongkos']",sadis ongkos
Pengguna Google,"Makasih buat gojek, perjalanan lebih bersensasi",1,2025-04-20 10:32:41,-1,negative,makasih buat gojek perjalanan lebih bersensasi,terima kasih buat gojek perjalanan lebih bersensasi,terima kasih gojek perjalanan bersensasi,"['terima', 'kasih', 'gojek', 'perjalanan', 'bersensasi']","['terima', 'kasih', 'gojek', 'jalan', 'sensasi']",terima kasih gojek jalan sensasi
Pengguna Google,makan yg dipesan ❌ makan ongkir ✅,1,2025-04-20 10:29:38,-1,negative,makan yg dipesan makan ongkir,makan yang dipesan makan ongkir,makan dipesan makan ongkir,"['makan', 'dipesan', 'makan', 'ongkir']","['makan', 'pes', 'makan', 'ongkir']",makan makan ongkir
Pengguna Google,"woy gue mau bayar air PDAM lewat aplikasi gojek ga bisa ,bagaimana ini",1,2025-04-20 10:22:25,-1,negative,woy gue mau bayar air pdam lewat aplikasi gojek ga bisa bagaimana ini,woy saya mau bayar air pdam lewat aplikasi gojek tidak bisa bagaimana ini,woy bayar air pdam aplikasi gojek,"['woy', 'bayar', 'air', 'pdam', 'aplikasi', 'gojek']","['woy', 'bayar', 'air', 'pdam', 'aplikasi', 'gojek']",bayar pdam aplikasi gojek
Pengguna Google,Terlalu mendewakan customer yang ingin melakukan pelanggaran hukum,1,2025-04-20 10:14:51,-1,negative,terlalu mendewakan customer yang ingin melakukan pelanggaran hukum,terlalu mendewakan customer yang ingin melakukan pelanggaran hukum,mendewakan customer pelanggaran hukum,"['mendewakan', 'customer', 'pelanggaran', 'hukum']","['dewa', 'customer', 'langgar', 'hukum']",dewa customer langgar hukum
Pengguna Google,Aplikasi tukang suspend driver.,1,2025-04-20 10:07:12,-1,negative,aplikasi tukang suspend driver,aplikasi tukang suspend driver,aplikasi tukang suspend driver,"['aplikasi', 'tukang', 'suspend', 'driver']","['aplikasi', 'tukang', 'suspend', 'driver']",aplikasi tukang suspend driver
Pengguna Google,bagus sebenernyaa apalagi ada goride/gocar hemat kebantu bgt buat pelajar atau mahasiswa yg gapunya kendaraan cuman sayangnya kenapa ya di promo nya ada voucher yg kita punya tapi gabisa dipakai pdhl pas di baca syaratnya udah sesuai ko,3,2025-04-20 10:01:29,0,neutral,bagus sebenernyaa apalagi ada goride gocar hemat kebantu bgt buat pelajar atau mahasiswa yg gapunya kendaraan cuman sayangnya kenapa ya di promo nya ada voucher yg kita punya tapi gabisa dipakai pdhl pas di baca syaratnya udah sesuai ko,bagus sebenernyaa apalagi ada goride gocar hemat kebantu banget buat pelajar atau mahasiswa yang gapunya kendaraan cuman sayangnya kenapa ya di promo nya ada voucher yang kita punya tapi gabisa dipakai padahal pas di baca syaratnya sudah sesuai ko,bagus sebenernyaa goride gocar hemat kebantu banget pelajar mahasiswa gapunya kendaraan cuman sayangnya ya promo voucher gabisa dipakai pas baca syaratnya sesuai ko,"['bagus', 'sebenernyaa', 'goride', 'gocar', 'hemat', 'kebantu', 'banget', 'pelajar', 'mahasiswa', 'gapunya', 'kendaraan', 'cuman', 'sayangnya', 'ya', 'promo', 'voucher', 'gabisa', 'dipakai', 'pas', 'baca', 'syaratnya', 'sesuai', 'ko']","['bagus', 'sebenernyaa', 'goride', 'gocar', 'hemat', 'bantu', 'banget', 'ajar', 'mahasiswa', 'gapunya', 'kendara', 'cuman', 'sayang', 'ya', 'promo', 'voucher', 'gabisa', 'pakai', 'pas', 'baca', 'syarat', 'sesuai', 'ko']",bagus sebenernyaa goride gocar hemat bantu banget ajar mahasiswa gapunya kendara cuman sayang promo voucher gabisa pakai baca syarat sesuai
Pengguna Google,bagus,5,2025-04-20 10:00:51,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,"baru saja nonton ketidak adilan TERJADI MENIMPA DRIVER ATAU PENGEMUDI OJEK YG MERASA PENUMPANG MAU NYA TIDAK PAKAI HELM DAN MAU LAWAN ARUS SUPAYA CEPAT AKIBAT PENGEMUDI TIDAK MENGIKUTI DAN BERAKHIRAN DI SUSPEND , GO-BLOG",1,2025-04-20 09:59:57,-1,negative,baru saja nonton ketidak adilan terjadi menimpa driver atau pengemudi ojek yg merasa penumpang mau nya tidak pakai helm dan mau lawan arus supaya cepat akibat pengemudi tidak mengikuti dan berakhiran di suspend go blog,baru saja nonton ketidak adilan terjadi menimpa driver atau pengemudi ojek yang merasa penumpang mau nya tidak pakai helm dan mau lawan arus supaya cepat akibat pengemudi tidak mengikuti dan berakhiran di suspend go blog,nonton ketidak adilan menimpa driver pengemudi ojek penumpang pakai helm lawan arus cepat akibat pengemudi mengikuti berakhiran suspend go blog,"['nonton', 'ketidak', 'adilan', 'menimpa', 'driver', 'pengemudi', 'ojek', 'penumpang', 'pakai', 'helm', 'lawan', 'arus', 'cepat', 'akibat', 'pengemudi', 'mengikuti', 'berakhiran', 'suspend', 'go', 'blog']","['nonton', 'tidak', 'adil', 'timpa', 'driver', 'kemudi', 'ojek', 'tumpang', 'pakai', 'helm', 'lawan', 'arus', 'cepat', 'akibat', 'kemudi', 'ikut', 'akhir', 'suspend', 'go', 'blog']",nonton tidak adil timpa driver kemudi ojek tumpang pakai helm lawan arus cepat akibat kemudi ikut akhir suspend blog
Pengguna Google,memudahkan semua kebutuhanku,5,2025-04-20 09:35:32,1,positive,memudahkan semua kebutuhanku,memudahkan semua kebutuhanku,memudahkan kebutuhanku,"['memudahkan', 'kebutuhanku']","['mudah', 'butuh']",mudah butuh
Pengguna Google,"Bintang 1 aja, karena ad driver yg didzolimi customer malah di suspend perusahan aneh",1,2025-04-20 09:31:28,-1,negative,bintang 1 aja karena ad driver yg didzolimi customer malah di suspend perusahan aneh,bintang 1 saja karena ad driver yang didzolimi customer malah di suspend perusahan aneh,bintang 1 ad driver didzolimi customer suspend perusahan aneh,"['bintang', '1', 'ad', 'driver', 'didzolimi', 'customer', 'suspend', 'perusahan', 'aneh']","['bintang', '1', 'ad', 'driver', 'didzolimi', 'customer', 'suspend', 'usah', 'aneh']",bintang driver didzolimi customer suspend usah aneh
Pengguna Google,terbaik sangat ramah,5,2025-04-20 09:28:03,1,positive,terbaik sangat ramah,terbaik sangat ramah,terbaik ramah,"['terbaik', 'ramah']","['baik', 'ramah']",baik ramah
Pengguna Google,"perdana pakai, Alhamdulillah... aman",5,2025-04-20 09:27:48,1,positive,perdana pakai alhamdulillah aman,perdana pakai alhamdulillah aman,perdana pakai alhamdulillah aman,"['perdana', 'pakai', 'alhamdulillah', 'aman']","['perdana', 'pakai', 'alhamdulillah', 'aman']",perdana pakai alhamdulillah aman
Pengguna Google,"uninstal gojek, dah males baca info2 di media yg pro ke cs padahal jelas2 minta lawan arus",1,2025-04-20 09:24:51,-1,negative,uninstal gojek dah males baca info2 di media yg pro ke cs padahal jelas2 minta lawan arus,uninstal gojek sudah males baca info2 di media yang pro ke cs padahal jelas2 minta lawan arus,uninstal gojek males baca info2 media pro cs jelas2 lawan arus,"['uninstal', 'gojek', 'males', 'baca', 'info2', 'media', 'pro', 'cs', 'jelas2', 'lawan', 'arus']","['uninstal', 'gojek', 'males', 'baca', 'info2', 'media', 'pro', 'cs', 'jelas2', 'lawan', 'arus']",uninstal gojek males baca info2 media jelas2 lawan arus
Pengguna Google,ok,4,2025-04-20 09:21:16,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,kecewa sama gojek pendukung pelanggaran lalulintas dan aturan di jalan,1,2025-04-20 09:18:17,-1,negative,kecewa sama gojek pendukung pelanggaran lalulintas dan aturan di jalan,kecewa sama gojek pendukung pelanggaran lalulintas dan aturan di jalan,kecewa gojek pendukung pelanggaran lalulintas aturan jalan,"['kecewa', 'gojek', 'pendukung', 'pelanggaran', 'lalulintas', 'aturan', 'jalan']","['kecewa', 'gojek', 'dukung', 'langgar', 'lalulintas', 'atur', 'jalan']",kecewa gojek dukung langgar lalulintas atur jalan
Pengguna Google,ok,4,2025-04-20 09:17:34,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,gojek lebih membela cs yang mengajak melanggar lalu lintas dibandingkan driver yang tertib lalu lintas. melihat berita ini cukup miris,1,2025-04-20 09:04:22,-1,negative,gojek lebih membela cs yang mengajak melanggar lalu lintas dibandingkan driver yang tertib lalu lintas melihat berita ini cukup miris,gojek lebih membela cs yang mengajak melanggar lalu lintas dibandingkan driver yang tertib lalu lintas melihat berita ini cukup miris,gojek membela cs mengajak melanggar lintas dibandingkan driver tertib lintas berita miris,"['gojek', 'membela', 'cs', 'mengajak', 'melanggar', 'lintas', 'dibandingkan', 'driver', 'tertib', 'lintas', 'berita', 'miris']","['gojek', 'bela', 'cs', 'ajak', 'langgar', 'lintas', 'banding', 'driver', 'tertib', 'lintas', 'berita', 'miris']",gojek bela ajak langgar lintas banding driver tertib lintas berita miris
Pengguna Google,"tolong dong gojek kalo hujan tuh drivernya banyakin. Selalu kalo hujan ga mau ngambil, pernah juga di sasarin sama drivernya udh gitu kemaren mau pesen ga sampe2. GA JELAS LU",1,2025-04-20 09:01:09,-1,negative,tolong dong gojek kalo hujan tuh drivernya banyakin selalu kalo hujan ga mau ngambil pernah juga di sasarin sama drivernya udh gitu kemaren mau pesen ga sampe2 ga jelas lu,tolong dong gojek kalau hujan tuh drivernya banyakin selalu kalau hujan tidak mau ngambil pernah juga di sasarin sama drivernya sudah begitu kemaren mau pesen tidak sampe2 tidak jelas kamu,tolong gojek hujan tuh drivernya banyakin hujan ngambil sasarin drivernya kemaren pesen sampe2,"['tolong', 'gojek', 'hujan', 'tuh', 'drivernya', 'banyakin', 'hujan', 'ngambil', 'sasarin', 'drivernya', 'kemaren', 'pesen', 'sampe2']","['tolong', 'gojek', 'hujan', 'tuh', 'drivernya', 'banyakin', 'hujan', 'ngambil', 'sasarin', 'drivernya', 'kemaren', 'sen', 'sampe2']",tolong gojek hujan drivernya banyakin hujan ngambil sasarin drivernya kemaren sampe2
Pengguna Google,"driver ngak mau lawan arah, cs lapor ee malah driver kena suspend,,, mendukung pelanggaran lalu lintas kah???",1,2025-04-20 09:00:48,-1,negative,driver ngak mau lawan arah cs lapor ee malah driver kena suspend mendukung pelanggaran lalu lintas kah,driver ngak mau lawan arah cs lapor ee malah driver kena suspend mendukung pelanggaran lalu lintas kah,driver ngak lawan arah cs lapor ee driver kena suspend mendukung pelanggaran lintas kah,"['driver', 'ngak', 'lawan', 'arah', 'cs', 'lapor', 'ee', 'driver', 'kena', 'suspend', 'mendukung', 'pelanggaran', 'lintas', 'kah']","['driver', 'ngak', 'lawan', 'arah', 'cs', 'lapor', 'ee', 'driver', 'kena', 'suspend', 'dukung', 'langgar', 'lintas', 'kah']",driver ngak lawan arah lapor driver kena suspend dukung langgar lintas
Pengguna Google,"Good service baik gojek, gofood dan gocar serta yg lainny... Txs ya",5,2025-04-20 08:59:45,1,positive,good service baik gojek gofood dan gocar serta yg lainny txs ya,good service baik gojek gofood dan gocar serta yang lainny txs ya,good service gojek gofood gocar lainny txs ya,"['good', 'service', 'gojek', 'gofood', 'gocar', 'lainny', 'txs', 'ya']","['good', 'service', 'gojek', 'gofood', 'gocar', 'lainny', 'txs', 'ya']",good service gojek gofood gocar lainny
Pengguna Google,sangat membantu,5,2025-04-20 08:56:05,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,mendukung pelanggaran lalu lintas yang di minta customer nya untuk lawan arah dan tidak memakai helm. kasihan driver nya yg malah kena suspend.,2,2025-04-20 08:52:32,-1,negative,mendukung pelanggaran lalu lintas yang di minta customer nya untuk lawan arah dan tidak memakai helm kasihan driver nya yg malah kena suspend,mendukung pelanggaran lalu lintas yang di minta customer nya untuk lawan arah dan tidak memakai helm kasihan driver nya yang malah kena suspend,mendukung pelanggaran lintas customer lawan arah memakai helm kasihan driver kena suspend,"['mendukung', 'pelanggaran', 'lintas', 'customer', 'lawan', 'arah', 'memakai', 'helm', 'kasihan', 'driver', 'kena', 'suspend']","['dukung', 'langgar', 'lintas', 'customer', 'lawan', 'arah', 'pakai', 'helm', 'kasihan', 'driver', 'kena', 'suspend']",dukung langgar lintas customer lawan arah pakai helm kasihan driver kena suspend
Pengguna Google,sangat2 membantu,5,2025-04-20 08:47:50,1,positive,sangat2 membantu,sangat2 membantu,sangat2 membantu,"['sangat2', 'membantu']","['sangat2', 'bantu']",sangat2 bantu
Pengguna Google,"rame berita di jakarta,ada seorang driver yang di suspend lantaran menolak customer yang gak mau pake helm dan ngotot nyuruh drivernya buat lawan arah,alasan dari gojek karena driver tersebut melanggar kebijakan tentang data pribadi customer,kocak kocak. membiarkan pelanggar lalu lintas tapi yang dihukum cuma driver,kalo bisa kirim foto saya kirim screenshot nya sekarang juga.",1,2025-04-20 08:39:59,-1,negative,rame berita di jakarta ada seorang driver yang di suspend lantaran menolak customer yang gak mau pake helm dan ngotot nyuruh drivernya buat lawan arah alasan dari gojek karena driver tersebut melanggar kebijakan tentang data pribadi customer kocak kocak membiarkan pelanggar lalu lintas tapi yang dihukum cuma driver kalo bisa kirim foto saya kirim screenshot nya sekarang juga,rame berita di jakarta ada seorang driver yang di suspend lantaran menolak customer yang tidak mau pake helm dan ngotot nyuruh drivernya buat lawan arah alasan dari gojek karena driver tersebut melanggar kebijakan tentang data pribadi customer kocak kocak membiarkan pelanggar lalu lintas tapi yang dihukum hanya driver kalau bisa kirim foto saya kirim screenshot nya sekarang juga,rame berita jakarta driver suspend lantaran menolak customer pake helm ngotot nyuruh drivernya lawan arah alasan gojek driver melanggar kebijakan data pribadi customer kocak kocak membiarkan pelanggar lintas dihukum driver kirim foto kirim screenshot,"['rame', 'berita', 'jakarta', 'driver', 'suspend', 'lantaran', 'menolak', 'customer', 'pake', 'helm', 'ngotot', 'nyuruh', 'drivernya', 'lawan', 'arah', 'alasan', 'gojek', 'driver', 'melanggar', 'kebijakan', 'data', 'pribadi', 'customer', 'kocak', 'kocak', 'membiarkan', 'pelanggar', 'lintas', 'dihukum', 'driver', 'kirim', 'foto', 'kirim', 'screenshot']","['rame', 'berita', 'jakarta', 'driver', 'suspend', 'lantar', 'tolak', 'customer', 'pake', 'helm', 'ngotot', 'nyuruh', 'drivernya', 'lawan', 'arah', 'alas', 'gojek', 'driver', 'langgar', 'bijak', 'data', 'pribadi', 'customer', 'kocak', 'kocak', 'biar', 'langgar', 'lintas', 'hukum', 'driver', 'kirim', 'foto', 'kirim', 'screenshot']",rame berita jakarta driver suspend lantar tolak customer pake helm ngotot nyuruh drivernya lawan arah alas gojek driver langgar bijak data pribadi customer kocak kocak biar langgar lintas hukum driver kirim foto kirim screenshot
Pengguna Google,bagus saya suka,5,2025-04-20 08:30:31,1,positive,bagus saya suka,bagus saya suka,bagus suka,"['bagus', 'suka']","['bagus', 'suka']",bagus suka
Pengguna Google,makin lama makin mengecewakan.. 😞,1,2025-04-20 08:27:41,-1,negative,makin lama makin mengecewakan,makin lama makin mengecewakan,mengecewakan,['mengecewakan'],['kecewa'],kecewa
Pengguna Google,"aplikasi sudah bagus, mantap 👍",5,2025-04-20 08:14:30,1,positive,aplikasi sudah bagus mantap,aplikasi sudah bagus mantap,aplikasi bagus mantap,"['aplikasi', 'bagus', 'mantap']","['aplikasi', 'bagus', 'mantap']",aplikasi bagus mantap
Pengguna Google,mantap,5,2025-04-20 08:07:50,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,ini aplikasi gimana sih saya dah coba masuk tapi selalu gak bisa alasan nya data nya gak lengkap dan harus pake kode gopin kan saya gak pernah pake kode gopin dan gak pernah daftar gope juga,1,2025-04-20 08:05:05,-1,negative,ini aplikasi gimana sih saya dah coba masuk tapi selalu gak bisa alasan nya data nya gak lengkap dan harus pake kode gopin kan saya gak pernah pake kode gopin dan gak pernah daftar gope juga,ini aplikasi gimana sih saya sudah coba masuk tapi selalu tidak bisa alasan nya data nya tidak lengkap dan harus pake kode gopin kan saya tidak pernah pake kode gopin dan tidak pernah daftar gope juga,aplikasi gimana coba masuk alasan data lengkap pake kode gopin pake kode gopin daftar gope,"['aplikasi', 'gimana', 'coba', 'masuk', 'alasan', 'data', 'lengkap', 'pake', 'kode', 'gopin', 'pake', 'kode', 'gopin', 'daftar', 'gope']","['aplikasi', 'gimana', 'coba', 'masuk', 'alas', 'data', 'lengkap', 'pake', 'kode', 'gopin', 'pake', 'kode', 'gopin', 'daftar', 'gope']",aplikasi gimana coba masuk alas data lengkap pake kode gopin pake kode gopin daftar gope
